,CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Target
2994,709683633,0.12765957446808507,0,1,3,2,4,3,0.0,4,1,2,0.7224384781266018,0.3766388557806913,0.8416271125502756,0.49815674370738783,0.5469363357549577,0.4418604651162791,0.45325365957026703,0.0920920920920921,0
2995,714318033,0.5106382978723404,1,4,6,1,2,0,0.5348837209302325,5,1,4,0.7196261411210596,0.6507747318235996,0.8310929494077279,0.5567579308663442,0.582919796621681,0.3643410852713178,0.5281519991393937,0.1601601601601602,0
2996,828291858,0.25531914893617014,1,3,0,2,2,0,0.4883720930232558,6,3,4,0.7634124462905056,0.7234803337306317,0.851903224436207,0.43064806610999007,0.4900504308768019,0.23255813953488372,0.3598749259184261,0.15115115115115116,1
2997,779647608,0.276595744680851,1,2,3,2,0,0,0.2093023255813954,5,2,2,0.944163051511163,0.0,0.9655539864922524,0.4651530747882752,0.6458840730147912,0.6356589147286821,0.39721702858452945,0.0,0
2998,787605558,0.4680851063829786,0,3,2,0,4,0,0.41860465116279066,6,2,2,0.7083841778261526,0.0,0.8469876554000091,0.445102218251466,0.5963349379354304,0.5503875968992248,0.37704745312268123,0.0,0
2999,771534408,0.5531914893617021,0,2,0,2,4,0,0.627906976744186,4,3,3,0.2885763543265494,0.9451728247914184,0.48598457635308184,0.5181430124362129,0.6260698066933186,0.49612403100775193,0.5188944795265651,0.8558558558558559,0
3000,716219808,0.4893617021276596,1,3,2,3,2,0,0.5348837209302325,5,2,3,0.8334771568243866,0.0,0.9052517645245779,0.4613402803605936,0.3988802923966399,0.24031007751937986,0.29490376112429595,0.0,0
3001,715690908,0.42553191489361697,0,3,2,2,4,3,0.6046511627906976,4,3,2,0.7670974477389869,0.500595947556615,0.860172783505239,0.5787931166547846,0.5907570617846423,0.5271317829457364,0.4442536837071193,0.10310310310310311,0
3002,789125733,0.25531914893617014,0,4,1,1,4,0,0.3023255813953488,4,2,4,0.42552732177549224,0.5570123162495034,0.692049353886222,0.4128492580369288,0.45581019472631334,0.33333333333333337,0.37201513567855876,0.35035035035035034,0
3003,717271983,0.723404255319149,1,0,0,2,3,3,0.9302325581395349,6,3,2,1.0,0.5514501390544299,0.9949049099200893,0.4825479426199018,0.5779405062066321,0.41860465116279066,0.4291480081790793,0.04004004004004005,0
3004,709695333,0.4680851063829786,1,2,3,2,3,0,0.5348837209302325,3,2,4,0.7196528477411199,0.6734207389749702,0.8303166925406925,0.507523613085411,0.6030718153478212,0.5581395348837209,0.4591556484804499,0.1661661661661662,0
3005,712233183,0.4042553191489361,0,2,2,2,4,0,0.4883720930232558,3,3,1,0.4480846188434313,0.6444179578863727,0.6939214374653844,0.4565295098960706,0.5765107401442577,0.4031007751937984,0.48648951858830874,0.3803803803803804,0
3006,716645883,0.44680851063829785,1,2,6,3,2,0,0.5348837209302325,3,2,2,0.7992747277797516,0.0,0.8884027139930735,0.4404482957248755,0.6519675478083116,0.4496124031007752,0.4475746884901556,0.0,0
3007,711762408,0.36170212765957444,1,2,1,0,1,0,0.4883720930232558,4,1,2,0.20022058621369254,0.0,0.6752381703021295,0.4529691403351525,0.6345420594410323,0.4108527131782945,0.4493758011535096,0.0,0
3008,818305008,0.31914893617021267,0,2,2,1,1,0,0.5348837209302325,6,1,3,0.745076897726225,0.546285260230433,0.8475691236074647,0.5260368317022392,0.6315513434048272,0.6124031007751938,0.45827519580362736,0.12212212212212213,0
3009,788159433,0.5744680851063829,1,2,6,2,2,0,0.744186046511628,5,1,2,0.9128967432746684,0.32499006754072307,0.9430107098795524,0.5390273515534221,0.6231762632989364,0.4651162790697674,0.39890804103444516,0.036036036036036036,0
3010,709104333,0.5106382978723404,1,5,4,1,0,3,0.5348837209302325,5,2,4,1.0,0.3539928486293206,0.9967526362512868,0.522104840833622,0.5242874577690948,0.41860465116279066,0.45768728639441875,0.026026026026026026,0
3011,708112008,0.6382978723404255,1,2,2,1,3,0,0.5348837209302325,4,2,3,0.9218367065374444,0.4167659912594358,0.9470046297146097,0.3590784003745466,0.3846414289329343,0.19379844961240308,0.2823091184170481,0.04504504504504505,0
3012,714731208,0.7872340425531915,0,0,5,3,1,0,0.9767441860465117,6,2,2,0.06490334630277772,0.5693285657528804,0.4204402907088402,0.5384809476100932,0.6363182811843471,0.37209302325581395,0.405601596174869,0.8688688688688689,0
3013,710006958,0.5744680851063829,0,1,3,2,4,0,0.6511627906976745,6,2,2,0.6742156011903742,0.31624950337703617,0.8211523767923383,0.5043233749582609,0.6784466552907507,0.45736434108527124,0.3788285091049989,0.0920920920920921,0
3014,815062383,0.1914893617021276,0,2,3,1,4,0,0.39534883720930236,3,3,1,0.4705147415431199,0.47397695669447754,0.7212941616918553,0.3619363747376841,0.42676604513835725,0.17829457364341086,0.36691380519349837,0.2622622622622623,0
3015,778447908,0.5319148936170212,1,2,0,1,3,0,0.4651162790697675,3,1,2,0.38274919324281775,0.0,0.7280257289468821,0.4096280182498456,0.6418873486916299,0.4263565891472868,0.4955374360887663,0.0,0
3016,720725058,0.5319148936170212,0,1,2,2,4,0,0.5581395348837209,1,3,4,0.6177936767859293,0.0,0.8098400259980711,0.3639640453634656,0.3272034317120056,0.17829457364341086,0.41834610381123927,0.0,1
3017,803415183,0.3829787234042553,1,3,6,2,3,3,0.5813953488372093,3,3,1,1.0,0.26102502979737785,0.997613464644518,0.4343914227448026,0.6706152147541431,0.5116279069767441,0.4307136755763471,0.01901901901901902,0
3018,708582858,0.25531914893617014,1,3,2,2,2,0,0.2790697674418605,3,3,4,0.8659005270320979,0.0,0.921949028461053,0.4099871836132346,0.5510940254736161,0.4108527131782945,0.34105225368192277,0.0,0
3019,779833908,0.2978723404255319,0,2,2,0,5,0,0.2325581395348837,6,2,1,0.8663924884970537,0.5466825586015097,0.912727311214814,0.42026947913188406,0.6392489246196789,0.4418604651162791,0.42631531710240345,0.07507507507507508,0
3020,818687958,0.4680851063829786,1,2,2,0,3,0,0.6976744186046512,5,3,2,0.5817797118304497,0.5705204608661104,0.7662268999937136,0.4987473268948724,0.6618619168919349,0.6046511627906976,0.4215518679627403,0.22522522522522526,0
3021,708714108,0.34042553191489355,0,3,3,2,4,3,0.41860465116279066,5,2,3,0.7914320845010643,1.0,0.8597574057234318,0.46483653642239703,0.42367307560215206,0.3023255813953488,0.4128391786144221,0.18718718718718722,0
3022,754872333,0.5106382978723404,1,2,2,1,0,0,0.6976744186046512,3,1,3,0.8875323009908875,0.0,0.9335118336820709,0.4913140149531387,0.6776261622336444,0.6046511627906976,0.46295159442752043,0.0,0
3023,718637208,0.5957446808510637,0,2,2,2,4,0,0.6976744186046512,3,2,1,0.15509755034950956,0.5510528406833533,0.5343648139702017,0.40601889046832884,0.38965117132512184,0.20155038759689922,0.43845815917891806,0.6876876876876878,0
3024,816772908,0.25531914893617014,1,3,3,2,2,3,0.4651162790697675,6,1,2,1.0,0.7123559793404847,0.9933792839749873,0.47517097925179386,0.6659921704559917,0.5271317829457364,0.3564922144687656,0.05205205205205205,0
3025,711935283,0.6170212765957447,1,5,4,2,3,0,0.7906976744186046,3,1,4,0.0,0.0,0.6251504492616313,0.34910204842130577,0.3386046816782251,0.20155038759689922,0.29943403803523616,0.0,1
3026,716950758,0.42553191489361697,1,4,3,1,2,0,0.5348837209302325,1,3,2,0.6507771831835516,0.0,0.8229375759654097,0.4056562116192929,0.3839179150029759,0.2558139534883721,0.41963134832561877,0.0,1
3027,716497908,0.4893617021276596,0,1,1,1,5,0,0.5348837209302325,3,1,2,0.6684125899161284,0.0,0.8301357854275868,0.5069432542757003,0.6120333567172738,0.4263565891472868,0.4102221051478888,0.0,0
3028,809358708,0.25531914893617014,1,3,6,2,3,0,0.4651162790697675,6,2,2,1.0,0.8482320222487088,0.9920766884435315,0.379020008978891,0.5982683091039798,0.4108527131782945,0.43506757068396956,0.062062062062062065,0
3029,716037708,0.5106382978723404,1,0,5,0,2,0,0.6046511627906976,6,3,3,0.6985339715485814,0.40564163686928884,0.829213195373765,0.40492987941331754,0.5761730858294882,0.3410852713178294,0.3978942959622432,0.10810810810810811,0
3030,717804783,0.2978723404255319,0,3,2,2,4,0,0.32558139534883723,5,3,4,0.5915742148121588,0.32737385776718314,0.7840640649823352,0.6095114998686911,0.6434180245484455,0.4651162790697674,0.47614046971834684,0.12512512512512514,0
3031,715338783,0.12765957446808507,1,1,3,2,2,0,0.5348837209302325,4,2,2,0.3179372881870304,0.0,0.7083771826197258,0.48891148703506915,0.5566516038516456,0.5426356589147286,0.45768728639441875,0.0,0
3032,779645658,0.4893617021276596,1,3,2,2,2,0,0.4418604651162791,3,1,4,0.6168647791241053,0.5848232022248708,0.7824065884738862,0.5431078590850451,0.6053254904959608,0.3798449612403101,0.44485934681549794,0.20620620620620622,0
3033,787565433,0.5744680851063829,1,2,4,1,3,0,0.6976744186046512,4,2,4,0.42881447486815105,0.55502582439412,0.6938782362183472,0.3414285388763777,0.3526169608192329,0.20155038759689922,0.2774994117697899,0.34634634634634637,0
3034,717287883,0.6595744680851062,1,3,2,1,3,0,0.7674418604651162,6,2,3,0.5351522379394424,1.0,0.7083771826197258,0.37314944235401715,0.36025015776177316,0.10852713178294573,0.36691380519349837,0.4564564564564565,0
3035,715746633,0.8085106382978723,0,0,2,2,4,0,0.9534883720930233,3,1,2,0.5387335514779341,0.2737385776718315,0.7648289562307463,0.5384809476100932,0.649441818184517,0.4651162790697674,0.5493913997051696,0.12412412412412413,0
3036,720635883,0.17021276595744672,1,3,6,3,3,0,0.2558139534883721,6,3,3,0.6720654498929548,0.5959475566150179,0.809048364229392,0.4500351603704096,0.545790017030324,0.3875968992248062,0.46930556289310327,0.1741741741741742,0
3037,710077008,0.36170212765957444,1,2,5,2,0,0,0.4651162790697675,5,3,1,0.973364369095739,0.5435041716328963,0.9774439572452578,0.46070174679455955,0.598883685399338,0.49612403100775193,0.4914453971217768,0.04504504504504505,0
3038,804437658,0.34042553191489355,0,3,1,1,4,0,0.5348837209302325,4,2,1,0.707311686829696,0.8557806912991657,0.8169913016226229,0.3836517899191327,0.5903592955636947,0.43410852713178294,0.43165035013438396,0.22022022022022025,0
3039,780000258,0.4680851063829786,1,3,5,2,0,0,0.5813953488372093,4,2,5,0.8962319557475453,0.0,0.9382629020177038,0.4619779313634188,0.6441796001819089,0.5736434108527132,0.4603269658134694,0.0,0
3040,825785508,0.4893617021276596,1,3,3,2,0,0,0.744186046511628,3,2,2,0.8137332257832188,0.4167659912594358,0.8865018054913246,0.39648143365094507,0.6857011673021072,0.41860465116279066,0.38865161877373455,0.07107107107107107,0
3041,720252858,0.6595744680851062,1,3,0,2,2,0,0.5348837209302325,6,3,2,0.7229123556225421,0.0,0.8533070479538007,0.4931082291346098,0.5890019157060102,0.4108527131782945,0.46411333174830893,0.0,0
3042,710017758,0.3829787234042553,1,4,2,2,1,0,0.5348837209302325,5,2,3,0.7475920582660329,0.0,0.8642938504452152,0.44244882817998876,0.6182022926368749,0.4418604651162791,0.35078187918362774,0.0,0
3043,711750183,0.7872340425531915,0,2,2,2,4,1,0.9767441860465117,4,1,3,0.8341544888469326,0.5343663090981327,0.894964485043694,0.46325060025227055,0.6077800369375232,0.3565891472868217,0.48315735938272386,0.08408408408408409,0
3044,718364283,0.36170212765957444,1,3,2,2,2,0,0.39534883720930236,3,2,4,0.8829681723651142,0.0,0.9310427563632395,0.5525118598849367,0.6049513618749645,0.48062015503875966,0.5188944795265651,0.0,0
3045,711638658,0.14893617021276595,1,4,3,2,1,0,0.2790697674418605,4,1,1,0.6727955215456483,0.766388557806913,0.8021206829085348,0.47825854246554944,0.5434811176754835,0.4108527131782945,0.5271314146125285,0.22322322322322324,0
3046,711046383,0.6170212765957447,1,2,2,2,3,3,0.5348837209302325,5,1,1,1.0,0.522844656336909,0.9951742425641386,0.49071448573049115,0.6004151957193997,0.3875968992248062,0.43845815917891806,0.03803803803803804,0
3047,720877083,0.5106382978723404,1,2,2,1,3,0,0.5348837209302325,6,1,2,0.7064611858104524,0.5379419944378228,0.8283825390555197,0.5127172816396611,0.5830840067665886,0.43410852713178294,0.47358893945663433,0.13913913913913917,0
3048,715662258,0.4893617021276596,0,3,6,3,4,0,0.5348837209302325,3,1,2,0.23771218646443337,0.8184346444179579,0.4832956872636989,0.4864970945651291,0.6177061597651132,0.5038759689922481,0.4005919153032851,0.8398398398398399,0
3049,715570533,0.4680851063829786,1,3,4,3,0,0,0.5116279069767442,2,2,6,1.0,0.0,1.0,0.36958234509073506,0.3793504676149304,0.26356589147286824,0.29943403803523616,0.0,1
3050,758202858,0.44680851063829785,0,3,3,3,4,0,0.627906976744186,4,2,4,0.4472599855947905,0.6678585617798967,0.6909028153334004,0.43743034266109226,0.59352302306191,0.48062015503875966,0.36691380519349837,0.3953953953953954,0
3051,712872183,0.1914893617021276,0,4,5,2,4,0,0.2558139534883721,4,2,2,0.3512556780950806,0.5431068732618196,0.6566828572098028,0.45523805183517035,0.49981137169427736,0.6356589147286821,0.5188944795265651,0.4184184184184184,0
3052,710014683,0.10638297872340419,0,0,2,2,4,0,0.16279069767441862,3,3,2,0.37452245529576444,0.2876440206595153,0.6987041179085632,0.4610211241270564,0.5365202475367736,0.4263565891472868,0.4658505056258014,0.2082082082082082,0
3053,716934333,0.5106382978723404,1,3,5,2,3,0,0.627906976744186,3,1,4,0.7888796985080972,0.9765593961064759,0.8589224411666985,0.3897418814769786,0.6014814117520251,0.4496124031007752,0.39551878639719146,0.1851851851851852,0
3054,778523733,0.25531914893617014,1,3,2,2,3,0,0.41860465116279066,6,1,2,0.7950796025049023,0.0,0.8863870002348173,0.40818819650748184,0.6066674852922116,0.4883720930232558,0.4212323894265403,0.0,0
3055,716353083,0.276595744680851,1,3,2,2,2,0,0.37209302325581395,4,2,3,0.5983473463596809,0.40842272546682556,0.7828795412881996,0.40347329239296453,0.6608029243776112,0.48062015503875966,0.39003472499122027,0.15315315315315317,0
3056,753642933,0.5531914893617021,0,3,3,2,4,0,0.744186046511628,3,3,0,0.28062862981494163,0.5423122765196663,0.6191385103611996,0.43675685443615875,0.651722344387001,0.5658914728682171,0.512629930204967,0.5005005005005005,0
3057,708151008,0.4893617021276596,0,4,2,1,1,0,0.6511627906976745,5,1,2,0.5751743767143349,0.255860150973381,0.7808305133302943,0.5586054379660899,0.4962100919068986,0.24031007751937986,0.558384468679674,0.10310310310310311,0
3058,789646158,0.4893617021276596,1,4,5,1,1,0,0.4651162790697675,5,1,3,0.39246076852425027,0.35001986491855386,0.699365932108925,0.49904235639532346,0.5809404560235754,0.43410852713178294,0.43165035013438396,0.24124124124124124,0
3059,712423233,0.3829787234042553,1,3,3,0,2,0,0.5348837209302325,4,3,1,0.9163430016958767,0.5435041716328963,0.9419425669181518,0.5265961480023972,0.6159256803056055,0.4728682170542635,0.49743553444804295,0.060060060060060066,0
3060,719806233,0.21276595744680848,1,1,2,2,0,0,0.16279069767441862,3,2,2,1.0,0.0,1.0,0.3953661531472565,0.5241829227077934,0.3798449612403101,0.46061932974628644,0.0,0
3061,786509358,0.3829787234042553,1,3,6,1,3,0,0.5813953488372093,3,1,4,0.44251145296268746,0.7079856972586412,0.6836848295526472,0.6702386887607181,0.4470108095329266,0.20155038759689922,0.5188944795265651,0.42442442442442446,0
3062,711502908,0.3829787234042553,1,3,2,2,2,0,0.6046511627906976,6,2,2,0.632333589294996,0.0,0.8155565107616398,0.3743309211173489,0.6010250477392747,0.4496124031007752,0.408248290463863,0.0,0
3063,748617858,0.1914893617021276,1,5,5,2,2,0,0.34883720930232565,4,2,3,0.473379029674744,0.6769964243146603,0.7038580449353001,0.5155800469472482,0.5520291463980627,0.4263565891472868,0.4658505056258014,0.3713713713713714,0
3064,721532583,0.4042553191489361,1,4,2,1,3,0,0.5348837209302325,5,3,4,0.7676910129783678,0.8601509733810091,0.850211476723692,0.4343914227448026,0.43892705010597677,0.22480620155038758,0.4328960968808437,0.17717717717717718,1
3065,789244308,0.6382978723404255,1,4,0,2,3,0,0.6511627906976745,6,1,4,0.8589467982761274,0.7544696066746126,0.9045814656464326,0.5005148953184896,0.6320858303121994,0.41860465116279066,0.4433436376499563,0.10710710710710711,0
3066,709330383,0.23404255319148937,0,1,2,2,4,3,0.13953488372093026,4,3,3,0.7736349902562711,0.8140643623361145,0.8548660771367345,0.44839687622745406,0.5797782568928262,0.49612403100775193,0.40493721964995416,0.16316316316316318,0
3067,719136183,0.4680851063829786,0,3,5,1,4,0,0.5813953488372093,6,1,3,0.3809760992836839,0.5736988478347239,0.6676042404261686,0.4421160347307355,0.590120317532512,0.45736434108527124,0.4288341887527019,0.4084084084084084,0
3068,716939358,0.36170212765957444,0,3,2,0,5,0,0.4651162790697675,6,3,4,0.8124398488087525,0.0,0.8947994147005834,0.5313265650725926,0.6716300238648918,0.4418604651162791,0.35078187918362774,0.0,0
3069,778155558,0.4042553191489361,1,3,6,1,3,0,0.5813953488372093,3,1,2,0.9260178338386282,0.0,0.9549923865529868,0.47887366624706396,0.6017851680904469,0.4728682170542635,0.37092789963992606,0.0,0
3070,713461533,0.5957446808510637,1,3,2,2,3,0,0.5813953488372093,4,2,1,0.9670128822523356,0.520460866110449,0.9736143241209294,0.5669745248804473,0.5588395420167176,0.4883720930232558,0.5261088502846849,0.04504504504504505,0
3071,803776533,0.42553191489361697,1,2,4,2,2,0,0.6511627906976745,3,3,2,0.7156088582008504,0.0,0.8501168070635733,0.43371321558216464,0.4563587849237596,0.32558139534883723,0.39381322094197324,0.0,0
3072,714857508,0.3829787234042553,0,4,1,1,5,0,0.5348837209302325,5,2,4,0.6733580324252664,0.7052046086611045,0.8050794553893976,0.46325060025227055,0.6289280923983744,0.45736434108527124,0.3788285091049989,0.20520520520520522,0
3073,720348933,0.3829787234042553,1,3,2,2,2,0,0.41860465116279066,4,3,4,0.7804230225570201,0.3011521652761224,0.8721362609521129,0.47856620318727905,0.5604676494473537,0.3875968992248062,0.5364977474920858,0.05905905905905906,0
3074,721158108,0.25531914893617014,1,2,2,2,2,0,0.39534883720930236,3,2,4,0.21906454337079673,0.0,0.6803398601051437,0.3405652542107394,0.6318187395402592,0.48062015503875966,0.37847296842685224,0.0,0
3075,789043008,0.6170212765957447,0,2,4,0,4,0,0.6976744186046512,4,2,4,0.7112645135964328,0.0,0.8482320344634177,0.3821141012065493,0.4480035992402769,0.4651162790697674,0.47614046971834684,0.0,0
3076,713362158,0.5106382978723404,1,3,6,2,0,0,0.4651162790697675,4,1,4,0.8499858186344653,0.0,0.9136613771100208,0.4733087736057835,0.5986531057888973,0.4651162790697674,0.39890804103444516,0.0,0
3077,712623258,0.34042553191489355,0,3,2,1,4,0,0.5348837209302325,2,3,3,0.5345009996935879,1.0,0.7079559659930487,0.46325060025227055,0.47662709824041505,0.248062015503876,0.347310615207265,0.45745745745745753,1
3078,708494583,0.4893617021276596,0,3,5,0,4,0,0.5348837209302325,4,1,3,0.12888171447995944,0.0,0.6565641666622948,0.451667502183522,0.6144196170475569,0.33333333333333337,0.49034841942097496,0.0,0
3079,718394658,0.10638297872340419,0,0,2,2,4,0,0.2093023255813954,3,1,1,0.4471773850513845,0.978943186332936,0.6497171106435473,0.4742407904721606,0.48824512937120046,0.4031007751937984,0.4409076651608935,0.5795795795795796,0
3080,719398158,0.5319148936170212,1,2,6,3,3,0,0.6046511627906976,6,1,3,0.7094513367658415,0.7493047278506159,0.8222117621443394,0.520693362606842,0.627094628401597,0.5116279069767441,0.5054895205225372,0.1911911911911912,0
3081,711885258,0.44680851063829785,0,4,3,1,4,0,0.41860465116279066,5,3,4,0.6393141785531835,0.39253079062375845,0.802155707311594,0.510127057080505,0.45081911093189087,0.248062015503876,0.42789134952758573,0.12812812812812815,0
3082,789161358,0.08510638297872342,0,0,2,1,4,0,0.13953488372093026,3,1,4,0.34445748673477716,1.0,0.5448875031149791,0.6126427789224267,0.5220828757215958,0.2790697674418604,0.5188944795265651,0.7837837837837839,0
3083,787581858,0.42553191489361697,1,2,6,3,0,0,0.5581395348837209,3,2,4,0.33469445221477123,0.5824394119984108,0.6416354028255278,0.45036210204838123,0.6056990296575604,0.3798449612403101,0.40025570717414033,0.4684684684684685,0
3084,779198133,0.4042553191489361,0,3,3,0,4,0,0.4651162790697675,3,3,2,0.712869557528018,0.8295589988081049,0.8210324324970105,0.43743034266109226,0.5994974737613017,0.39534883720930236,0.4472737979092634,0.2092092092092092,0
3085,708314808,0.5744680851063829,0,2,0,1,5,0,0.6511627906976745,5,1,3,0.5434690915967657,0.5534366309098133,0.7490092176414439,0.35825764867188886,0.3676709622505081,0.23255813953488372,0.4019339355290704,0.24624624624624628,0
3086,720508233,0.7659574468085105,1,0,6,2,1,3,0.6744186046511628,3,4,4,0.8510035156681752,0.0,0.9141859608878218,0.40310832326138135,0.42429463269042733,0.248062015503876,0.386915783305655,0.0,1
3087,717134058,0.8297872340425531,0,1,6,2,5,0,0.5348837209302325,5,1,2,0.5038681843723154,0.44934445768772346,0.738235904572485,0.42859245501219045,0.6348720105570909,0.5503875968992248,0.46411333174830893,0.22522522522522526,0
3088,783366483,0.3829787234042553,0,3,6,1,5,0,0.5813953488372093,4,3,3,0.7505610296528058,0.4223281684545093,0.8540087538043472,0.44938056342702193,0.5763419722221679,0.49612403100775193,0.34847154529214913,0.0930930930930931,0
3089,715412583,0.5319148936170212,1,3,4,1,1,0,0.5348837209302325,6,1,4,0.6473908101342385,0.5740961462058005,0.7978246759042471,0.469875562103661,0.6203869727889266,0.4263565891472868,0.4658505056258014,0.18218218218218218,0
3090,719562108,0.04255319148936165,0,0,5,2,4,3,0.16279069767441862,6,3,3,0.7788677214313591,0.6555423122765197,0.8621323728333369,0.4801015494582053,0.5226095634718355,0.4418604651162791,0.45325365957026703,0.12912912912912913,0
3091,754457883,0.4893617021276596,1,2,6,2,4,0,0.6744186046511628,4,2,2,0.49128084689855456,0.0,0.7635351044549287,0.5420227274134138,0.4208574701966028,0.19379844961240308,0.5339825074431281,0.0,0
3092,742552683,0.3829787234042553,0,3,3,1,4,0,0.41860465116279066,6,2,5,0.0,0.27334127930075486,0.5531057372157798,0.5360152371087199,0.6464494618594481,0.5891472868217054,0.440296566232198,0.4784784784784785,0
3093,711455133,0.6170212765957447,1,3,0,2,0,0,0.5348837209302325,5,3,3,0.7819465270845178,0.7306317044100119,0.8617666327329259,0.5724002420435822,0.5017644535788337,0.248062015503876,0.42789134952758573,0.14214214214214213,0
3094,716387733,0.4893617021276596,1,4,2,2,2,0,0.5348837209302325,1,4,5,0.5436406656717931,0.589590782677791,0.7465927571874346,0.35743501234249275,0.3903591314573447,0.11627906976744187,0.25944723976328254,0.2622622622622623,1
3095,772571508,0.17021276595744672,0,2,3,2,4,0,0.2558139534883721,4,1,0,0.2908505252977509,0.0,0.7004744110052695,0.4526440817067542,0.48151253039490394,0.2558139534883721,0.41963134832561877,0.0,0
3096,718815108,0.5106382978723404,1,2,6,1,3,0,0.5813953488372093,3,3,1,0.5638410643305054,0.5224473579658323,0.7606337800972133,0.42824889387079595,0.5909159829858046,0.5503875968992248,0.475857641971551,0.21821821821821824,0
3097,719266158,0.34042553191489355,1,2,2,0,3,0,0.5116279069767442,5,3,1,0.6004422752284793,0.5399284862932062,0.7768843686978197,0.46578550618135317,0.5920254797295206,0.4263565891472868,0.3712906653986472,0.20020020020020024,0
3098,720708183,0.5744680851063829,0,1,5,0,1,3,0.5348837209302325,5,1,1,0.8227088592816099,0.4934445768772348,0.8896052885371198,0.4619779313634188,0.6786104005969023,0.5658914728682171,0.35039788139016204,0.08108108108108109,0
3099,767523933,0.5744680851063829,1,3,3,2,2,0,0.744186046511628,4,1,0,0.827983890216272,0.0,0.9024944121010192,0.5069432542757003,0.6288604415504819,0.45736434108527124,0.5419901896192504,0.0,0
3100,797466033,0.12765957446808507,1,1,3,1,1,0,0.3023255813953488,3,2,3,0.25754606926326673,0.6968613428684942,0.5631173860324964,0.5498414147691576,0.5436743610642818,0.45736434108527124,0.3549784402654784,0.6816816816816818,0
3101,771886233,0.4680851063829786,1,1,6,1,2,3,0.5581395348837209,6,3,5,0.9371975316157464,0.43305522447357964,0.9560478216265735,0.49101434184507964,0.43088373114013256,0.3178294573643411,0.5957125580378384,0.043043043043043044,0
3102,712612233,0.1914893617021276,1,4,2,2,2,0,0.2093023255813954,3,3,3,0.6750042772881777,0.2856575288041319,0.8226566485537345,0.40456622430680933,0.4492744137871072,0.3798449612403101,0.40025570717414033,0.08208208208208209,0
3103,716516208,0.4042553191489361,1,4,2,1,3,0,0.5348837209302325,4,2,3,0.0,0.0,0.6251504492616313,0.44543278065740965,0.6156395515225679,0.41860465116279066,0.47245050285942874,0.0,0
3104,709950858,0.4042553191489361,1,5,0,2,3,0,0.5116279069767442,4,2,1,0.9956939999724295,0.9141835518474374,0.9884779003876394,0.4701887081311585,0.5939155559125018,0.4728682170542635,0.4186677848305591,0.06806806806806807,0
3105,779882508,0.5744680851063829,0,2,6,2,1,0,0.5581395348837209,5,3,4,0.6222184378077529,0.0,0.8115702897065902,0.4667325464803888,0.5864257533578616,0.45736434108527124,0.46873148859517233,0.0,0
3106,717472833,0.34042553191489355,1,4,6,2,3,0,0.4418604651162791,6,3,5,0.621306938106212,0.28327373857767185,0.7990343085309913,0.49519326265912084,0.6492559229853567,0.4883720930232558,0.45827519580362736,0.09809809809809811,0
3107,712665633,0.36170212765957444,0,3,2,1,4,3,0.39534883720930236,6,1,4,0.7820253513149407,0.7405641636869289,0.8615401932254921,0.34910204842130577,0.5950112223980533,0.3178294573643411,0.35078187918362774,0.14414414414414414,0
3108,709562358,0.6170212765957447,0,2,6,2,4,0,0.6976744186046512,6,1,5,0.5253268948158247,0.6332936034962257,0.734366648843779,0.535190809186096,0.6615094601580314,0.5348837209302325,0.47472464597826836,0.2982982982982983,0
3109,715391433,0.25531914893617014,1,0,2,1,2,0,0.4651162790697675,5,4,4,0.7566190863140445,0.6197854588796186,0.8513418819287346,0.4770259153065025,0.4597609883678251,0.24031007751937986,0.4591556484804499,0.13313313313313316,0
3110,708722583,0.276595744680851,0,4,5,2,4,0,0.5348837209302325,5,3,1,0.2627039986747146,0.6579261025029798,0.579402507598298,0.43977942928622155,0.5572004391118845,0.41860465116279066,0.4019339355290704,0.6356356356356357,0
3111,720452508,0.5319148936170212,0,1,0,1,5,0,0.5581395348837209,4,3,1,0.7433670360191993,0.0,0.8623898930818165,0.4279050568873239,0.6226905206350857,0.49612403100775193,0.4529565414396357,0.0,0
3112,714566958,0.3829787234042553,1,3,3,1,3,0,0.5348837209302325,4,2,5,0.8959126772423076,0.5641636869288836,0.92949267759928,0.5022762435020957,0.4790189972584602,0.23255813953488372,0.4019339355290704,0.06806806806806807,0
3113,816084333,0.34042553191489355,1,2,6,2,0,1,0.5581395348837209,5,2,2,1.0,0.48867699642431467,0.9954952060872102,0.46038214790295917,0.5778566372447287,0.4108527131782945,0.544221121394107,0.036036036036036036,0
3114,806179683,0.7872340425531915,0,1,0,2,1,0,1.0,5,3,2,0.3271248858823359,0.812077870480731,0.5876683179562874,0.5175745613463251,0.6601533575221721,0.4496124031007752,0.4212323894265403,0.6666666666666667,0
3115,806244183,0.276595744680851,1,2,2,0,2,0,0.4883720930232558,5,1,4,0.2047096327966731,0.0,0.6764468638634497,0.507523613085411,0.6666254818007182,0.5736434108527132,0.4493758011535096,0.0,0
